user_time,system_time,cpu_percent,wallclock_time,max_rss
264.942,60.678,99.96%,325.763,45384
248.344,77.162,99.83%,326.062,45196
253.761,68.601,99.97%,322.471,45512
248.759,72.572,99.90%,321.641,45176
261.309,64.243,99.61%,326.812,46332
256.990,68.288,99.97%,325.382,45252
271.325,52.663,99.94%,324.182,45216
269.192,56.068,99.79%,325.958,45220
250.146,75.592,99.98%,325.787,45184
263.978,60.140,99.95%,324.270,45144
260.224,64.222,99.95%,324.595,45164
258.328,68.642,99.97%,327.066,45280
267.975,56.024,99.91%,324.304,45196
265.291,63.179,99.95%,328.629,45232
244.045,79.907,99.99%,323.971,45272
246.911,75.590,99.91%,322.777,45216
267.752,56.392,99.85%,324.645,44828
251.317,71.842,99.95%,323.305,44960
249.255,78.959,99.73%,329.090,45200
270.440,51.736,99.91%,322.475,45332
270.062,55.833,99.98%,325.958,45200
259.980,67.878,99.96%,327.982,45188
272.830,52.045,99.97%,324.972,45220
292.288,64.093,99.92%,356.677,45128
262.097,59.458,99.90%,321.869,44832
266.589,55.529,99.95%,322.292,45380
262.726,63.586,99.86%,326.777,44960
250.364,78.061,98.56%,333.229,44832
248.533,76.670,99.85%,325.700,45228
273.387,52.183,99.97%,325.680,44828
257.910,68.284,99.94%,326.379,45248
257.437,68.822,99.89%,326.633,45024
245.255,78.915,99.91%,324.449,45220
253.098,72.144,99.97%,325.324,45220
266.723,56.645,99.96%,323.507,45352
267.757,55.890,99.95%,323.799,45276
243.743,79.710,99.97%,323.558,45024
258.029,67.517,99.96%,325.690,44824
302.006,52.236,99.83%,354.856,45232
250.799,72.004,99.98%,322.862,45380
253.741,68.157,99.97%,321.989,44932
247.024,79.763,99.93%,327.007,45180
261.740,60.555,99.94%,322.496,44848
258.935,67.566,99.99%,326.523,45180
260.346,64.126,99.93%,324.693,45024
252.482,72.006,99.91%,324.795,45284
263.631,60.828,99.98%,324.537,45224
250.761,75.483,99.90%,326.574,44960
275.577,48.706,99.96%,324.410,45024
251.309,72.080,100.00%,323.400,45340
256.143,68.134,99.93%,324.509,45376
270.814,55.641,99.93%,326.696,45220
257.109,68.676,99.98%,325.863,44960
257.367,68.439,99.93%,326.023,44956
280.783,43.342,99.97%,324.211,45332
250.787,71.458,99.98%,322.298,45332
283.134,43.681,99.94%,327.025,45284
239.555,83.907,99.96%,323.593,44996
262.219,63.798,99.98%,326.091,45180
280.349,47.834,99.91%,328.487,45212
249.169,76.373,99.87%,325.977,45192
263.119,63.621,99.93%,326.961,44968
248.851,76.345,99.91%,325.503,45220
260.122,63.922,99.93%,324.268,44972
260.782,63.102,99.68%,324.927,45184
264.549,59.920,99.95%,324.631,45280
235.588,87.685,99.96%,323.395,45284
294.125,59.647,99.90%,354.133,44960
263.573,59.954,99.98%,323.596,45304
262.244,64.257,99.93%,326.732,45200
255.458,68.814,99.93%,324.495,45244
278.911,44.382,99.96%,323.419,44924
257.866,64.399,99.94%,322.463,45332
270.510,56.397,99.87%,327.341,45228
263.111,63.821,99.96%,327.058,45004
257.897,67.322,99.92%,325.472,45028
261.311,60.119,99.93%,321.647,45332
272.965,52.217,99.99%,325.205,45228
252.770,72.240,99.95%,325.167,45228
239.768,84.017,99.96%,323.920,45196
276.413,47.934,99.99%,324.394,45212
257.535,68.294,99.89%,326.178,45280
276.537,71.665,99.85%,348.727,44828
268.948,56.230,99.99%,325.201,45032
257.616,67.795,99.98%,325.475,44932
250.515,75.616,99.96%,326.265,45004
258.432,63.485,100.00%,321.928,45344
241.690,83.250,99.79%,325.617,45240
249.272,74.877,99.97%,324.252,45288
254.185,68.852,99.97%,323.145,45216
259.402,63.778,99.93%,323.413,45324
269.954,52.398,99.93%,322.566,44960
259.175,63.974,99.95%,323.312,45292
267.617,55.949,99.87%,324.000,44972
247.551,75.907,99.91%,323.738,44972
256.552,68.061,99.97%,324.698,45340
304.056,51.842,99.86%,356.414,44732
263.031,59.808,99.92%,323.100,45336
261.098,60.121,99.93%,321.436,44968
261.455,62.996,99.97%,324.549,45024
249.494,73.108,99.95%,322.775,45180
257.825,65.207,99.95%,323.208,45232
266.505,59.712,99.98%,326.279,45028
248.026,76.308,99.93%,324.545,45280
255.413,67.683,99.83%,323.653,44828
260.656,60.637,99.96%,321.422,45200
244.082,79.953,99.95%,324.186,44928
247.711,79.795,99.80%,328.174,45148
260.469,63.963,99.83%,324.990,45192
269.545,56.336,99.91%,326.178,45332
261.780,64.365,99.94%,326.329,45128
281.654,68.377,99.85%,350.548,45288
255.092,71.590,99.99%,326.727,45344
269.621,60.203,99.53%,331.365,45076
274.409,55.488,99.97%,330.003,48296
260.425,64.134,99.91%,324.846,45476
262.584,60.661,99.94%,323.423,45256
238.405,87.802,99.98%,326.287,45220
274.797,52.308,99.93%,327.344,45272
235.203,87.594,99.87%,323.226,45284
242.026,83.791,99.96%,325.941,45224
251.381,75.848,99.98%,327.311,45240
263.685,59.577,99.93%,323.501,45240
280.344,47.958,99.94%,328.512,45304
251.452,75.622,99.93%,327.290,45192
292.060,67.845,99.91%,360.212,45196
265.993,60.405,99.92%,326.660,45384
262.173,64.602,99.85%,327.260,45116
263.401,59.674,99.96%,323.204,45328
251.535,71.729,99.93%,323.481,45324
264.416,63.193,99.31%,329.890,45288
263.451,59.743,99.84%,323.723,44832
262.157,63.481,99.96%,325.765,44936
255.266,72.309,99.77%,328.343,45220
268.626,57.652,99.97%,326.376,45212
257.058,68.331,99.93%,325.611,45200
266.644,56.578,99.96%,323.341,45220
261.394,60.358,99.96%,321.877,44956
260.511,64.931,99.89%,325.786,44828
241.803,82.470,99.91%,324.555,45340
296.772,64.196,99.88%,361.398,44972
279.261,43.860,99.91%,323.407,45280
