user_time,system_time,cpu_percent,wallclock_time,max_rss
98.162,55.081,99.84%,153.493,30100
99.591,55.911,99.68%,156.001,30184
93.152,60.806,99.99%,153.977,30116
96.155,55.912,99.88%,152.249,29732
79.069,75.029,99.99%,154.120,30132
124.547,59.177,99.89%,183.925,30116
93.111,60.636,99.99%,153.765,30212
94.681,58.649,99.94%,153.427,30112
84.803,68.561,99.96%,153.423,30136
92.906,60.651,99.96%,153.615,30200
80.675,72.814,99.94%,153.587,30204
79.628,71.365,99.99%,151.013,30240
100.015,51.895,99.95%,151.979,29696
82.690,71.078,99.99%,153.785,30136
84.846,68.802,99.98%,153.674,30132
96.606,56.231,99.90%,152.983,30112
85.122,68.748,99.94%,153.968,29796
95.171,59.609,99.99%,154.797,30288
110.408,43.448,99.91%,154.001,30108
94.962,59.162,99.92%,154.250,30120
97.960,52.967,99.99%,150.948,29808
82.501,70.490,99.74%,153.397,30116
100.800,52.376,99.88%,153.360,29788
83.055,71.359,99.64%,154.964,30224
78.523,74.388,99.71%,153.349,30144
97.315,56.878,99.91%,154.334,30124
82.389,70.829,99.99%,153.231,30292
68.924,84.723,99.99%,153.666,30112
93.264,60.753,99.85%,154.255,30268
98.734,55.050,99.99%,153.799,30220
83.053,71.404,99.97%,154.507,30124
98.638,55.029,99.96%,153.731,30136
78.624,74.913,99.91%,153.683,30208
95.946,56.101,99.97%,152.089,30212
135.994,48.061,99.71%,184.584,29728
93.904,59.428,99.89%,153.506,30204
96.810,56.622,99.87%,153.627,30148
99.303,55.701,99.93%,155.120,30112
97.182,56.584,99.86%,153.974,29708
98.520,55.333,99.97%,153.903,30112
87.658,64.622,99.90%,152.430,30216
72.102,80.252,99.87%,152.557,30220
92.468,60.419,99.96%,152.948,30220
86.982,64.184,99.93%,151.269,29792
107.711,47.999,99.87%,155.917,30172
79.622,71.852,99.96%,151.536,29728
88.565,64.526,99.99%,153.107,30244
97.226,56.679,99.85%,154.130,30144
88.603,64.518,99.96%,153.178,30280
96.993,58.611,99.99%,155.619,30208
78.512,74.191,99.96%,152.761,29760
88.206,64.273,99.95%,152.549,30108
97.996,53.030,99.85%,151.249,29728
92.039,59.812,99.94%,151.947,29736
92.617,60.635,99.98%,153.278,30152
76.676,76.790,99.88%,153.644,30220
87.788,64.227,99.91%,152.150,30152
83.728,67.884,99.94%,151.705,30200
90.907,63.056,99.96%,154.023,29820
90.471,63.085,99.94%,153.653,30276
104.284,48.385,99.91%,152.814,30112
98.669,55.380,99.79%,154.379,30116
78.758,74.623,99.99%,153.400,30208
92.283,60.090,99.89%,152.546,30168
