user_time,system_time,cpu_percent,wallclock_time,max_rss
0.010,0.002,97.01%,0.012,0
0.012,0.000,102.21%,0.012,0
0.013,0.000,103.23%,0.013,0
0.009,0.003,101.40%,0.012,0
0.010,0.002,93.51%,0.013,0
0.009,0.003,96.28%,0.012,0
0.012,0.000,105.53%,0.011,0
0.012,0.000,97.74%,0.012,0
0.010,0.002,101.25%,0.012,0
0.010,0.002,103.18%,0.012,0
0.011,0.003,114.03%,0.012,0
0.011,0.002,103.84%,0.013,0
0.010,0.003,103.68%,0.013,0
0.012,0.000,103.35%,0.012,0
0.011,0.003,111.99%,0.013,0
0.010,0.002,100.46%,0.012,0
0.010,0.002,97.89%,0.012,0
0.013,0.000,104.62%,0.012,0
0.010,0.003,100.42%,0.013,0
0.013,0.000,104.93%,0.012,0
0.013,0.000,104.46%,0.012,0
0.014,0.000,102.99%,0.014,0
0.012,0.000,98.18%,0.012,0
0.010,0.003,102.93%,0.013,0
0.010,0.002,97.44%,0.012,0
0.010,0.002,105.71%,0.011,0
0.008,0.003,99.00%,0.011,0
0.010,0.003,109.01%,0.012,0
0.013,0.000,101.74%,0.013,0
0.010,0.002,95.72%,0.013,0
0.010,0.002,103.84%,0.012,0
0.010,0.002,97.74%,0.012,0
0.012,0.000,98.48%,0.012,0
0.010,0.002,97.30%,0.012,0
0.010,0.002,94.87%,0.013,0
0.012,0.000,95.85%,0.013,0
0.010,0.003,101.88%,0.013,0
0.009,0.003,105.88%,0.011,0
0.010,0.002,95.57%,0.013,0
0.010,0.001,96.58%,0.011,0
0.010,0.003,101.74%,0.013,0
0.011,0.003,109.88%,0.013,0
0.011,0.002,105.25%,0.012,0
0.012,0.000,105.01%,0.011,0
0.009,0.002,102.77%,0.011,0
0.009,0.002,97.21%,0.011,0
0.010,0.002,100.93%,0.012,0
0.010,0.001,95.03%,0.012,0
0.013,0.000,102.77%,0.013,0
0.010,0.003,101.29%,0.013,0
0.010,0.002,98.63%,0.012,0
0.011,0.003,109.88%,0.013,0
0.010,0.003,110.20%,0.012,0
0.010,0.003,100.85%,0.013,0
0.010,0.003,112.68%,0.012,0
0.011,0.001,104.35%,0.012,0
0.010,0.002,96.29%,0.012,0
0.013,0.000,106.37%,0.012,0
0.010,0.002,97.44%,0.012,0
0.010,0.002,100.77%,0.012,0
0.010,0.002,98.93%,0.012,0
0.009,0.002,88.66%,0.012,0
0.012,0.000,98.93%,0.012,0
0.010,0.002,91.39%,0.013,0
0.012,0.000,98.33%,0.012,0
0.010,0.003,104.46%,0.012,0
0.009,0.003,104.01%,0.012,0
0.013,0.000,103.39%,0.013,0
0.012,0.000,97.44%,0.012,0
0.010,0.002,98.03%,0.012,0
0.012,0.000,99.54%,0.012,0
0.010,0.002,98.18%,0.012,0
0.011,0.000,100.16%,0.011,0
0.010,0.002,97.15%,0.012,0
0.010,0.001,96.58%,0.011,0
0.009,0.003,101.88%,0.012,0
0.011,0.002,103.23%,0.013,0
0.012,0.000,101.25%,0.012,0
0.010,0.002,102.70%,0.012,0
0.010,0.003,103.23%,0.013,0
0.010,0.001,95.96%,0.011,0
0.010,0.003,108.33%,0.012,0
0.010,0.002,94.05%,0.013,0
0.010,0.002,100.62%,0.012,0
0.012,0.000,96.29%,0.012,0
0.010,0.002,93.91%,0.013,0
0.010,0.002,103.51%,0.012,0
0.011,0.002,108.17%,0.012,0
0.011,0.002,105.88%,0.012,0
0.012,0.003,104.52%,0.014,0
0.011,0.002,104.31%,0.012,0
0.011,0.002,101.00%,0.013,0
0.010,0.003,106.85%,0.012,0
0.010,0.003,106.69%,0.012,0
0.013,0.000,105.73%,0.012,0
0.009,0.002,104.75%,0.011,0
0.011,0.002,96.83%,0.013,0
0.010,0.003,100.71%,0.013,0
0.011,0.001,98.18%,0.012,0
0.011,0.003,113.68%,0.012,0
0.009,0.003,104.85%,0.011,0
0.008,0.002,98.37%,0.010,0
0.013,0.000,104.46%,0.012,0
0.010,0.002,100.15%,0.012,0
0.010,0.002,96.42%,0.012,0
0.010,0.002,102.53%,0.012,0
0.013,0.000,104.93%,0.012,0
0.012,0.000,98.33%,0.012,0
0.010,0.002,103.35%,0.012,0
0.010,0.002,97.00%,0.012,0
0.011,0.002,102.63%,0.013,0
0.013,0.000,103.38%,0.013,0
0.010,0.003,104.30%,0.012,0
0.010,0.002,102.36%,0.012,0
0.017,0.000,96.33%,0.018,0
0.010,0.002,98.33%,0.012,0
0.013,0.000,104.31%,0.012,0
0.011,0.003,108.31%,0.013,0
0.009,0.003,97.30%,0.012,0
0.010,0.002,96.85%,0.012,0
0.010,0.002,95.01%,0.013,0
0.012,0.000,103.19%,0.012,0
0.009,0.003,99.84%,0.012,0
0.010,0.003,103.54%,0.013,0
0.009,0.003,98.18%,0.012,0
0.010,0.002,105.02%,0.011,0
0.009,0.001,98.00%,0.010,0
0.012,0.000,99.39%,0.012,0
0.012,0.000,104.34%,0.012,0
0.011,0.002,106.04%,0.012,0
0.010,0.002,103.84%,0.012,0
0.010,0.003,102.78%,0.013,0
0.010,0.003,106.04%,0.012,0
0.011,0.003,107.39%,0.013,0
0.009,0.003,93.51%,0.013,0
0.012,0.000,99.08%,0.012,0
0.010,0.002,97.59%,0.012,0
0.011,0.003,103.13%,0.014,0
0.009,0.003,95.29%,0.013,0
0.010,0.002,94.60%,0.013,0
0.011,0.002,99.99%,0.013,0
0.010,0.002,101.72%,0.012,0
0.009,0.003,99.84%,0.012,0
0.013,0.000,104.47%,0.012,0
0.008,0.003,97.70%,0.011,0
0.010,0.002,97.15%,0.012,0
0.009,0.002,96.42%,0.011,0
0.013,0.000,100.86%,0.013,0
0.010,0.002,90.38%,0.013,0
0.011,0.002,100.72%,0.013,0
0.010,0.002,99.08%,0.012,0
0.010,0.002,108.00%,0.011,0
0.013,0.000,103.84%,0.013,0
0.013,0.000,104.15%,0.012,0
0.011,0.003,108.15%,0.013,0
0.010,0.001,88.92%,0.012,0
0.010,0.002,98.03%,0.012,0
0.010,0.002,99.23%,0.012,0
0.012,0.000,101.56%,0.012,0
0.011,0.003,105.29%,0.013,0
0.010,0.003,100.43%,0.013,0
0.010,0.001,93.69%,0.012,0
0.009,0.003,96.00%,0.013,0
0.010,0.003,109.17%,0.012,0
0.010,0.002,102.85%,0.012,0
0.009,0.003,103.02%,0.012,0
0.010,0.003,101.89%,0.013,0
0.010,0.002,96.00%,0.013,0
0.013,0.004,100.11%,0.017,0
0.010,0.002,97.88%,0.012,0
0.010,0.003,100.42%,0.013,0
0.011,0.003,106.77%,0.013,0
0.010,0.002,102.53%,0.012,0
0.010,0.003,104.62%,0.012,0
0.010,0.002,102.53%,0.012,0
0.010,0.003,103.54%,0.013,0
0.012,0.000,100.15%,0.012,0
0.010,0.003,101.44%,0.013,0
0.010,0.002,94.59%,0.013,0
0.011,0.000,100.34%,0.011,0
0.010,0.002,96.29%,0.012,0
0.011,0.000,98.34%,0.011,0
0.009,0.002,94.88%,0.012,0
0.011,0.001,93.50%,0.013,0
0.010,0.002,93.51%,0.013,0
0.010,0.002,101.25%,0.012,0
0.010,0.002,103.51%,0.012,0
0.010,0.003,105.88%,0.012,0
0.010,0.002,101.72%,0.012,0
0.010,0.002,95.85%,0.013,0
0.011,0.003,108.00%,0.013,0
0.009,0.002,96.58%,0.011,0
0.011,0.002,98.04%,0.013,0
0.012,0.000,98.63%,0.012,0
0.015,0.003,101.14%,0.018,0
0.013,0.000,98.73%,0.013,0
0.013,0.000,109.00%,0.012,0
0.010,0.002,101.72%,0.012,0
0.010,0.002,100.77%,0.012,0
0.011,0.002,104.46%,0.012,0
0.010,0.002,100.31%,0.012,0
0.011,0.002,103.38%,0.013,0
0.013,0.000,102.93%,0.013,0
0.012,0.000,101.09%,0.012,0
0.010,0.004,107.54%,0.013,0
0.009,0.002,94.14%,0.012,0
0.010,0.002,101.88%,0.012,0
0.010,0.002,102.70%,0.012,0
0.010,0.003,97.63%,0.013,0
0.010,0.002,105.71%,0.011,0
0.017,0.000,99.24%,0.017,0
0.009,0.003,100.46%,0.012,0
0.009,0.003,102.21%,0.012,0
0.009,0.003,101.40%,0.012,0
0.010,0.002,98.63%,0.012,0
0.013,0.000,106.04%,0.012,0
0.013,0.000,101.15%,0.013,0
0.010,0.002,104.18%,0.012,0
0.010,0.003,101.59%,0.013,0
0.012,0.000,98.63%,0.012,0
0.009,0.003,108.90%,0.011,0
0.009,0.002,101.71%,0.011,0
0.010,0.002,94.73%,0.013,0
0.014,0.000,95.57%,0.015,0
0.010,0.003,105.08%,0.012,0
0.009,0.003,101.25%,0.012,0
0.019,0.000,103.32%,0.018,0
0.013,0.000,105.72%,0.012,0
0.013,0.000,102.03%,0.013,0
0.011,0.003,106.93%,0.013,0
0.013,0.000,101.74%,0.013,0
0.010,0.002,97.15%,0.012,0
0.011,0.002,102.63%,0.013,0
0.010,0.002,92.18%,0.013,0
0.011,0.002,100.86%,0.013,0
0.010,0.003,107.67%,0.012,0
0.010,0.002,104.51%,0.011,0
0.013,0.000,103.39%,0.013,0
0.013,0.000,102.18%,0.013,0
0.011,0.002,106.04%,0.012,0
0.010,0.003,104.46%,0.012,0
0.009,0.003,93.63%,0.013,0
0.011,0.002,102.33%,0.013,0
0.011,0.003,108.16%,0.013,0
0.009,0.002,108.40%,0.010,0
0.011,0.002,103.54%,0.013,0
0.011,0.000,99.32%,0.011,0
0.013,0.000,102.77%,0.013,0
0.012,0.000,99.23%,0.012,0
0.011,0.003,111.83%,0.013,0
0.013,0.000,101.89%,0.013,0
0.011,0.002,105.25%,0.012,0
0.010,0.000,94.40%,0.011,0
0.013,0.000,102.18%,0.013,0
0.010,0.002,98.33%,0.012,0
0.011,0.002,104.93%,0.012,0
0.009,0.003,104.85%,0.011,0
0.009,0.002,96.27%,0.011,0
0.009,0.002,95.49%,0.012,0
0.010,0.002,97.29%,0.012,0
0.007,0.003,100.55%,0.010,0
0.010,0.002,101.24%,0.012,0
0.013,0.000,107.34%,0.012,0
0.010,0.002,100.30%,0.012,0
0.010,0.003,100.15%,0.013,0
0.010,0.002,106.93%,0.011,0
0.009,0.003,92.05%,0.013,0
0.010,0.003,110.38%,0.012,0
0.010,0.003,109.01%,0.012,0
0.013,0.000,101.59%,0.013,0
0.014,0.000,108.31%,0.013,0
0.009,0.003,106.92%,0.011,0
0.011,0.002,96.96%,0.013,0
0.008,0.002,93.27%,0.011,0
0.013,0.004,102.22%,0.017,0
0.011,0.002,105.08%,0.012,0
0.010,0.002,97.88%,0.012,0
0.010,0.003,109.85%,0.012,0
0.011,0.002,101.01%,0.013,0
0.010,0.003,111.43%,0.012,0
0.011,0.002,106.52%,0.012,0
0.011,0.002,101.01%,0.013,0
0.010,0.003,103.39%,0.013,0
0.011,0.002,99.85%,0.013,0
0.009,0.003,106.22%,0.011,0
0.011,0.002,102.48%,0.013,0
0.011,0.002,106.20%,0.012,0
0.010,0.002,98.48%,0.012,0
0.013,0.000,103.68%,0.013,0
0.010,0.002,94.47%,0.013,0
0.009,0.003,98.93%,0.012,0
0.010,0.002,97.89%,0.012,0
0.010,0.003,101.30%,0.013,0
0.010,0.003,94.74%,0.014,0
0.009,0.002,95.34%,0.012,0
